id,rating,tags
11280,800,implementation|sortings|strings
11215,2600,geometry|sortings
11212,2600,combinatorics|dp
11209,1800,greedy|sortings
11206,1800,binary search|data structures|greedy
11203,1800,brute force|greedy|implementation
11200,1700,geometry|math
11123,1600,implementation|math
11120,1000,implementation
11052,2900,brute force|dp|two pointers
11049,2500,dp|games
11046,2200,binary search|data structures|probabilities|sortings
11043,1900,greedy
11040,1600,implementation
10972,2000,data structures|implementation|strings
10969,1900,dp|strings
10966,1500,sortings
10963,1000,greedy
10960,900,implementation
10883,1100,implementation|math
10880,800,implementation
10812,3000,combinatorics
10809,2500,brute force|dfs and similar|implementation
10806,1900,constructive algorithms|games|greedy
10803,1600,brute force|geometry|math
10800,1300,greedy|implementation|sortings
10726,2200,constructive algorithms|graphs|greedy
10723,1900,brute force|dfs and similar|math|number theory
10720,1200,brute force|implementation
10643,1200,implementation
10640,900,implementation
10572,2700,flows|graphs
10569,2100,constructive algorithms|dp|greedy
10566,1800,dp
10563,2100,implementation
10560,1300,implementation
10495,2000,binary search|two pointers
10492,1700,sortings
10489,1600,dfs and similar|graphs
10486,1400,combinatorics|math
10483,1200,implementation|math
10480,1000,implementation|strings
10427,1800,*special
10424,2300,*special|sortings
10421,1600,*special
10418,1700,*special
10415,1600,*special
10412,1600,*special
10409,1500,*special
10406,1500,*special
10403,1400,*special|implementation|strings
10400,900,*special|implementation
10323,1200,brute force|dfs and similar|graphs|implementation
10320,900,implementation
10252,2900,geometry|math
10249,2000,constructive algorithms|implementation
10246,2000,combinatorics|dp
10243,2100,brute force|constructive algorithms|hashing|implementation|string suffix structures|strings
10240,1500,dfs and similar
10163,1000,implementation
10160,900,geometry
10092,2900,brute force|flows
10089,2300,dp|math
10086,2000,constructive algorithms|greedy
10083,1700,binary search|dp|hashing|string suffix structures|strings
10080,1900,binary search|brute force|math
10012,2400,binary search|graphs
10009,2200,constructive algorithms|greedy
10006,1600,constructive algorithms|greedy
10003,1000,implementation
10000,1400,math
9923,1400,brute force|combinatorics|implementation
9920,1000,math
9852,2500,dfs and similar|dp|probabilities|trees
9849,2300,string suffix structures
9846,2300,combinatorics|dp|greedy
9843,1800,math
9840,1300,implementation|number theory|strings
9763,1000,brute force|implementation
9760,1000,brute force|number theory
9692,2400,data structures
9689,2500,binary search|implementation|two pointers
9686,1900,brute force|combinatorics|number theory
9683,1500,strings
9680,1100,implementation
9627,1900,divide and conquer|geometry|sortings
9624,2200,greedy
9621,1800,graph matchings
9618,1800,implementation
9615,1400,dp|greedy|trees
9612,1400,games|math
9609,1400,brute force
9606,1100,implementation|math
9603,1100,implementation
9600,1000,brute force|implementation|math
9532,2400,geometry
9529,2500,hashing|strings
9526,2000,dp
9523,1900,constructive algorithms|implementation|sortings
9520,800,implementation
9452,2000,dfs and similar|graphs
9449,1700,dp
9446,1900,brute force|greedy|sortings|strings
9443,1000,constructive algorithms|implementation
9440,1000,implementation|strings
9372,2900,data structures|divide and conquer|implementation|trees
9369,2500,divide and conquer|math
9366,2000,dfs and similar|graphs
9363,1800,brute force|number theory
9360,1300,implementation|math
9283,1100,greedy|implementation
9280,800,implementation
9212,2400,data structures|dp
9209,2600,dp|expression parsing
9206,2200,math
9203,1500,greedy|sortings
9200,900,dfs and similar|graphs|trees
9123,1500,bitmasks|brute force|graphs
9120,1000,math
9052,2700,combinatorics|implementation|math
9049,2700,math|matrices|probabilities
9046,2200,brute force|math|number theory
9043,2000,brute force|data structures|hashing|strings
9040,1600,implementation|strings
8963,1200,implementation|math
8960,800,implementation|strings
8892,2900,
8889,2300,combinatorics|dp
8886,2100,bitmasks|dp|dsu
8883,1900,binary search|data structures|number theory
8880,1400,greedy
8803,1100,constructive algorithms|strings
8800,800,implementation
8732,2700,brute force|math
8729,2000,constructive algorithms|sortings
8726,1900,dp|dsu|trees
8723,1900,brute force|probabilities
8720,1000,brute force|implementation
8643,1400,math|sortings
8640,1000,implementation|strings
8572,2700,geometry|probabilities
8569,2400,dp|graphs|matrices
8566,2400,bitmasks|dp
8563,1600,combinatorics|dp|math|probabilities
8560,1400,dfs and similar|graphs
8492,2100,geometry|ternary search
8489,1700,brute force|implementation
8486,1700,dp
8483,1000,brute force|implementation
8480,1000,implementation
8412,2500,brute force
8409,2700,brute force|dsu|implementation
8406,2200,brute force|implementation|sortings
8403,1800,brute force|probabilities
8400,1700,implementation
8320,800,implementation
8252,2900,flows|graph matchings
8249,2100,brute force|data structures|sortings
8246,1900,constructive algorithms|greedy
8243,1500,dfs and similar|dsu|graphs
8240,1100,greedy|implementation|math
8163,1000,implementation
8160,1200,brute force
8092,2500,divide and conquer|dp
8089,2300,dp|greedy|probabilities|sortings|trees
8086,2000,implementation|math
8083,1700,binary search|data structures|dp
8080,1200,greedy
8027,2400,*special|greedy|math
8024,1500,*special|geometry|math
8021,2100,*special|dfs and similar|implementation
8018,1800,*special|data structures|implementation
8015,1800,*special|implementation
8012,1600,*special|math
8009,1500,*special|strings
8006,1400,*special|implementation
8003,1500,*special|implementation
8000,1100,*special|implementation
7923,1300,implementation|sortings
7920,800,strings
7852,2700,dp|games|math|probabilities
7849,2500,constructive algorithms
7846,2500,geometry|ternary search
7843,2200,implementation|probabilities|trees
7840,1700,brute force|implementation
7772,2200,dfs and similar|dsu|graphs|trees
7769,2700,bitmasks|brute force|implementation
7766,2400,binary search|graphs|math|shortest paths
7763,2300,constructive algorithms|divide and conquer
7760,2400,brute force|implementation
7683,1300,binary search|bitmasks|brute force
7680,900,implementation|strings
7612,2500,dp|dsu|graphs
7609,2500,dp|math
7606,1900,shortest paths
7603,1800,dp|greedy
7600,1600,implementation|strings
7523,1300,graphs|implementation|math
7520,900,implementation|strings
7452,2600,dp|math|number theory
7449,2500,dp|math|matrices
7446,2500,brute force|implementation
7443,1900,greedy
7440,1700,implementation
7363,1300,greedy
7360,800,implementation|math
7292,2500,data structures|geometry
7289,2600,constructive algorithms|graphs|greedy
7286,2300,combinatorics|dsu|graphs
7283,1500,binary search|data structures
7280,1500,greedy|strings
7203,1100,implementation|strings
7200,1000,greedy|math
7132,2900,greedy
7129,2500,geometry
7126,2300,brute force|data structures|implementation
7123,2300,dp|expression parsing|graphs|implementation
7120,1800,greedy
7043,1500,implementation
7040,1200,brute force|implementation
6972,2600,geometry
6969,2300,dfs and similar|dp|dsu|graphs|implementation|sortings|trees
6966,2000,dp|games|math
6963,1800,implementation|strings
6960,1500,implementation|math
6892,2700,brute force|math|matrices
6889,2200,data structures|implementation|math|two pointers
6886,2500,dp|string suffix structures|trees
6883,2200,constructive algorithms|graph matchings|greedy|math
6880,1600,math
6812,2600,binary search|dsu|geometry|graphs|sortings
6809,2300,binary search|brute force|data structures|implementation
6806,2200,binary search|dfs and similar|probabilities|sortings|trees
6803,1800,data structures|greedy
6800,1300,constructive algorithms|implementation
6726,1700,binary search|implementation
6720,900,math|number theory
6652,2800,bitmasks|dp
6649,2400,dp|math|number theory
6646,2400,graphs|greedy|shortest paths
6643,1800,binary search|math|sortings
6640,1300,math
6572,2600,geometry
6569,2000,dp
6566,2000,data structures|dfs and similar|sortings
6563,1700,constructive algorithms|hashing|implementation
6560,1100,implementation|math
6492,2700,dfs and similar|dp|dsu|graphs|implementation|trees
6489,2100,constructive algorithms|greedy
6486,1700,greedy|math|sortings
6483,1700,implementation|strings
6480,1400,implementation
6403,1200,geometry|math
6400,800,brute force
6332,2900,math
6329,2800,bitmasks|dp|shortest paths
6326,1800,data structures|dp|greedy|hashing|strings|two pointers
6323,1400,implementation|sortings
6320,1200,greedy
6252,2300,flows|graphs|shortest paths
6249,2300,binary search|geometry|math|two pointers
6246,2000,dp|games|number theory
6243,1200,constructive algorithms|implementation
6240,800,implementation|strings
6172,2800,geometry
6169,2300,dp|implementation
6166,2100,dfs and similar|dp|dsu|greedy|trees
6163,1800,math|probabilities
6160,1400,brute force|implementation
6095,2300,binary search|data structures|dp
6092,1700,implementation|math
6089,1700,dp|greedy|math
6086,2700,bitmasks|dp|math
6083,2100,greedy|two pointers
6080,2200,dsu|graphs|sortings|trees
6012,2400,geometry|shortest paths
6009,2000,data structures|dp|greedy|implementation|math|trees
6006,1600,binary search|number theory
6003,1500,expression parsing|implementation|strings
6000,1000,implementation
5932,2800,constructive algorithms
5929,2400,data structures
5926,2100,dfs and similar|dsu|graphs|number theory
5923,1500,dp|games|greedy
5920,1000,implementation
5855,2900,brute force|geometry
5852,2400,math|number theory
5849,2200,dfs and similar|graphs|greedy
5846,1800,dp
5843,2000,binary search|greedy|sortings
5840,1600,greedy|math
5784,1500,*special|implementation
5781,1600,*special|implementation
5778,1000,*special|dp
5775,1900,*special|greedy|math
5772,1800,*special|brute force|strings
5769,2300,*special|expression parsing
5766,1200,*special|math
5763,2200,*special|implementation
5760,1800,*special|greedy|math
5692,2200,bitmasks|dp
5689,2200,brute force|implementation
5686,1600,dp|math|number theory
5683,1300,implementation|math
5680,800,strings
5612,2700,dp|implementation|trees
5609,2700,data structures|geometry
5606,2200,binary search|data structures|sortings|two pointers
5603,1600,expression parsing|greedy|strings
5600,1300,math
5532,1800,data structures|implementation
5529,1900,dp|games
5526,2000,implementation
5523,1200,greedy|implementation
5520,1000,implementation|math
5452,2900,geometry
5449,2500,data structures|divide and conquer|dp|math|probabilities
5446,2200,brute force
5443,1600,binary search
5440,1100,implementation|number theory
5372,2500,geometry
5369,1900,binary search|data structures|dp
5366,2600,dp
5363,1800,greedy
5360,1800,dp|graphs|greedy|implementation
5292,2000,data structures|dp
5289,1700,constructive algorithms|math|number theory
5286,1800,data structures|implementation
5283,1100,brute force|implementation
5280,1300,implementation|strings
